call_id,caller_id,receiver_id,timestamp,duration_sec,call_type,status
C0183692,P02252,P06757,2025-03-02 00:08:43,284,Voice,Answered
C0183693,P04437,P04211,2025-05-21 05:55:08,554,VoIP,Answered
C0183694,P05663,P04718,2025-05-08 05:52:00,160,VoIP,Voicemail
C0183695,P06955,P00499,2025-03-03 21:10:29,839,Voice,Answered
C0183696,P02633,P03903,2025-06-12 17:38:13,326,Voice,Missed
C0183697,P02630,P06064,2025-06-11 14:13:36,108,Voice,Answered
C0183698,P00837,P07691,2025-08-11 11:31:01,149,Voice,Answered
C0183699,P06369,P03442,2025-03-15 12:05:02,687,Voice,Answered
C0183700,P09708,P06114,2025-07-18 20:37:46,325,VoIP,Answered
C0183701,P06809,P05931,2025-11-04 05:46:09,409,VoIP,Answered
C0183702,P07470,P06472,2025-10-08 22:30:08,256,Voice,Answered
C0183703,P08894,P09490,2025-02-18 23:25:36,477,Voice,Answered
C0183704,P02946,P03737,2025-05-09 18:05:30,184,SMS,Answered
C0183705,P08553,P07254,2025-11-26 01:41:03,301,Voice,Answered
C0183706,P07938,P07416,2025-02-12 13:00:03,768,Voice,Answered
C0183707,P09989,P03795,2025-11-13 07:05:06,98,Voice,Answered
C0183708,P07631,P04149,2025-01-16 04:09:18,469,Voice,Answered
C0183709,P04716,P08053,2025-10-09 19:43:57,393,Voice,Answered
C0183710,P06402,P03471,2025-04-14 08:35:53,376,VoIP,Answered
C0183711,P07433,P07677,2025-12-27 22:18:10,276,SMS,Answered
C0183712,P05629,P08781,2025-05-15 11:37:28,166,VoIP,Answered
C0183713,P03873,P04123,2025-08-10 10:53:29,257,VoIP,Answered
C0183714,P00200,P07343,2025-05-19 16:41:39,656,Voice,Answered
C0183715,P07316,P05282,2025-11-23 14:19:54,748,Voice,Missed
C0183716,P03574,P09323,2025-05-28 07:30:12,464,Voice,Answered
C0183717,P06401,P02702,2025-08-27 10:52:29,272,VoIP,Missed
C0183718,P06615,P00087,2025-01-30 09:04:25,360,VoIP,Answered
C0183719,P06473,P04946,2025-03-01 08:51:00,806,VoIP,Answered
C0183720,P07642,P07153,2025-12-08 21:52:59,801,Voice,Answered
C0183721,P07556,P04344,2025-11-24 15:45:58,371,Voice,Answered
C0183722,P04778,P03542,2025-09-28 04:20:12,287,Voice,Answered
C0183723,P06066,P06307,2025-07-29 07:35:26,502,VoIP,Answered
C0183724,P09142,P08197,2025-08-09 07:59:12,321,Voice,Answered
C0183725,P09929,P03140,2025-05-31 10:01:50,357,Voice,Answered
C0183726,P00915,P07550,2025-05-19 12:03:36,90,SMS,Answered
C0183727,P06717,P01335,2025-09-30 19:16:19,145,SMS,Answered
C0183728,P03481,P00063,2025-09-26 23:48:54,275,SMS,Answered
C0183729,P02427,P03041,2025-10-14 01:34:30,818,Voice,Answered
C0183730,P04070,P06886,2025-12-06 00:36:11,224,Voice,Answered
C0183731,P07595,P02195,2025-12-30 17:28:56,796,Voice,Answered
C0183732,P09457,P09862,2025-11-06 20:32:59,263,Voice,Answered
C0183733,P02548,P04509,2025-07-03 11:22:21,390,Voice,Answered
C0183734,P02970,P06678,2025-03-29 01:07:02,797,SMS,Answered
C0183735,P01722,P09070,2025-02-27 23:51:05,824,Voice,Missed
C0183736,P01904,P01251,2025-03-10 11:39:46,711,Voice,Answered
C0183737,P02778,P08823,2025-03-25 22:49:00,663,Voice,Answered
C0183738,P01982,P03414,2025-08-11 05:24:46,709,SMS,Answered
C0183739,P09580,P04120,2025-11-10 09:40:14,273,Voice,Answered
C0183740,P08706,P00174,2025-06-18 15:46:55,804,Voice,Missed
C0183741,P03326,P08165,2025-08-30 21:17:38,885,Voice,Missed
C0183742,P07954,P07689,2025-02-14 10:33:36,555,VoIP,Answered
C0183743,P02486,P05795,2025-04-09 20:37:59,759,Voice,Answered
C0183744,P05892,P01165,2025-02-14 22:49:43,496,VoIP,Answered
C0183745,P05027,P07524,2025-07-08 17:29:45,59,VoIP,Answered
C0183746,P05895,P06179,2025-07-03 21:53:31,25,VoIP,Answered
C0183747,P00463,P06319,2025-12-06 05:16:38,168,VoIP,Answered
C0183748,P04386,P03721,2025-10-07 02:37:18,232,Voice,Answered
C0183749,P04640,P06407,2025-02-18 18:47:04,880,Voice,Answered
C0183750,P07912,P02433,2025-06-18 12:00:28,761,VoIP,Answered
C0183751,P03181,P08467,2025-08-02 16:13:47,736,VoIP,Answered
C0183752,P09784,P00837,2025-05-18 20:27:15,623,Voice,Answered
C0183753,P04326,P05842,2025-07-21 07:42:02,792,Voice,Answered
C0183754,P03436,P07614,2025-01-23 23:44:44,823,VoIP,Answered
C0183755,P04741,P00565,2025-07-17 02:19:53,378,Voice,Answered
C0183756,P05978,P08426,2025-07-22 11:11:45,699,Voice,Answered
C0183757,P08717,P02462,2025-03-25 05:51:07,77,Voice,Answered
C0183758,P05761,P02833,2025-10-31 14:18:11,243,Voice,Answered
C0183759,P01716,P08717,2025-04-14 06:38:30,216,Voice,Missed
C0183760,P09105,P00673,2025-02-06 12:26:05,885,VoIP,Missed
C0183761,P00681,P00082,2025-11-30 15:15:56,643,SMS,Missed
C0183762,P02766,P07163,2025-03-20 12:49:55,842,Voice,Missed
C0183763,P07005,P08096,2025-10-20 22:54:08,240,SMS,Answered
C0183764,P00164,P07233,2025-09-03 15:20:38,846,Voice,Missed
C0183765,P02057,P02221,2025-01-17 05:14:38,183,Voice,Answered
C0183766,P09269,P06988,2025-01-30 03:43:48,84,Voice,Answered
C0183767,P04189,P05568,2025-03-04 15:01:02,268,Voice,Answered
C0183768,P01813,P03515,2025-05-27 18:01:33,713,SMS,Answered
C0183769,P02364,P04140,2025-12-04 03:03:35,749,VoIP,Answered
C0183770,P05169,P02700,2025-03-26 15:23:20,560,Voice,Answered
C0183771,P02618,P08878,2025-11-01 10:54:08,306,Voice,Answered
C0183772,P00396,P03451,2025-04-02 15:27:20,187,Voice,Answered
C0183773,P00337,P04940,2025-11-05 09:12:16,892,SMS,Missed
C0183774,P03101,P07535,2025-01-30 15:57:23,806,Voice,Answered
C0183775,P00808,P04054,2025-10-09 07:28:12,467,Voice,Answered
C0183776,P09273,P01208,2025-10-16 21:41:51,482,Voice,Answered
C0183777,P06136,P00815,2025-11-23 07:01:46,759,VoIP,Answered
C0183778,P03282,P02580,2025-06-19 12:44:25,877,Voice,Answered
C0183779,P04187,P00798,2025-09-23 19:50:52,47,Voice,Answered
C0183780,P05444,P01824,2025-01-31 13:46:18,433,Voice,Answered
C0183781,P07446,P00500,2025-10-19 09:18:43,549,VoIP,Answered
C0183782,P05159,P09028,2025-05-15 16:24:36,315,Voice,Answered
C0183783,P08612,P07584,2025-02-24 17:42:06,734,VoIP,Answered
C0183784,P09751,P01855,2025-11-23 07:33:26,891,Voice,Answered
C0183785,P02664,P01641,2025-04-28 16:38:18,806,Voice,Answered
C0183786,P06700,P09965,2025-07-28 18:52:13,361,SMS,Missed
C0183787,P09113,P07715,2025-05-15 22:49:57,123,SMS,Answered
C0183788,P02180,P06965,2025-07-23 16:26:13,577,Voice,Answered
C0183789,P03273,P09108,2025-06-30 18:27:18,555,VoIP,Answered
C0183790,P05818,P03136,2025-06-15 05:50:59,650,Voice,Answered
C0183791,P00267,P02214,2025-08-29 02:28:43,301,Voice,Missed
C0183792,P05997,P09743,2025-04-22 14:34:49,368,Voice,Answered
C0183793,P05742,P04373,2025-08-16 22:54:17,819,Voice,Answered
C0183794,P01389,P05878,2025-11-08 02:35:26,148,Voice,Answered
C0183795,P02932,P07904,2025-03-04 13:37:33,445,Voice,Missed
C0183796,P03331,P00003,2025-12-19 08:59:15,768,Voice,Answered
C0183797,P06242,P09059,2025-06-01 01:18:16,868,Voice,Answered
C0183798,P02910,P02119,2025-08-02 09:15:12,581,VoIP,Answered
C0183799,P05467,P01870,2025-09-16 18:47:46,252,Voice,Answered
C0183800,P01046,P03377,2025-10-14 19:30:51,855,Voice,Answered
C0183801,P00321,P07224,2025-04-11 05:44:01,467,Voice,Missed
C0183802,P00677,P09753,2025-03-14 13:23:23,78,Voice,Answered
C0183803,P05396,P09680,2025-12-05 22:42:48,425,Voice,Answered
C0183804,P06144,P04074,2025-12-29 22:18:29,285,Voice,Answered
C0183805,P01388,P07005,2025-01-06 05:16:00,888,VoIP,Answered
C0183806,P04219,P06575,2025-10-30 06:03:14,802,Voice,Answered
C0183807,P04621,P05285,2025-10-06 07:14:49,713,Voice,Voicemail
C0183808,P02662,P04108,2025-05-29 16:42:37,683,Voice,Answered
C0183809,P08053,P04840,2025-10-10 07:18:36,824,Voice,Missed
C0183810,P06951,P07167,2025-07-19 12:05:55,93,Voice,Missed
C0183811,P03498,P06854,2025-10-12 02:56:59,245,Voice,Answered
C0183812,P06977,P03865,2025-04-24 12:46:30,532,Voice,Answered
C0183813,P09425,P03242,2025-04-29 23:02:33,895,Voice,Voicemail
C0183814,P01914,P05385,2025-06-27 12:58:36,29,Voice,Answered
C0183815,P03281,P01066,2025-04-01 20:16:56,672,VoIP,Answered
C0183816,P01443,P02175,2025-12-20 13:25:54,243,Voice,Missed
C0183817,P00235,P00253,2025-11-18 11:28:44,893,Voice,Answered
C0183818,P09031,P08096,2025-12-31 03:53:25,770,SMS,Answered
C0183819,P09519,P03612,2025-09-26 14:03:02,343,VoIP,Answered
C0183820,P08574,P01081,2025-06-09 08:57:30,615,VoIP,Answered
C0183821,P03240,P03073,2025-04-25 03:08:03,555,SMS,Answered
C0183822,P03113,P03996,2025-10-23 22:14:20,893,VoIP,Missed
C0183823,P09783,P00779,2025-01-16 11:42:05,306,Voice,Answered
C0183824,P09829,P06345,2025-07-28 14:44:00,588,SMS,Answered
C0183825,P03062,P07067,2025-01-15 08:19:42,467,SMS,Answered
C0183826,P03728,P03903,2025-02-28 06:31:15,820,Voice,Missed
C0183827,P01163,P08910,2025-10-15 03:48:15,235,Voice,Answered
C0183828,P01528,P07455,2025-04-27 15:18:20,842,Voice,Answered
C0183829,P06826,P05672,2025-07-02 05:40:07,210,Voice,Answered
C0183830,P00162,P01862,2025-04-12 13:53:47,282,Voice,Answered
C0183831,P07354,P06684,2025-04-29 19:36:15,749,Voice,Answered
C0183832,P09832,P06197,2025-09-12 02:32:05,745,Voice,Answered
C0183833,P03413,P08584,2025-10-27 02:14:36,20,Voice,Answered
C0183834,P06750,P04707,2025-02-14 15:14:40,354,Voice,Answered
C0183835,P06127,P08142,2025-01-22 04:54:41,549,Voice,Answered
C0183836,P02262,P00690,2025-01-29 04:15:43,686,Voice,Answered
C0183837,P05167,P02946,2025-05-24 03:07:07,675,Voice,Answered
C0183838,P08191,P05218,2025-03-25 18:29:00,78,Voice,Answered
C0183839,P08795,P01053,2025-05-02 13:26:31,546,VoIP,Missed
C0183840,P03024,P08808,2025-05-03 22:24:10,830,Voice,Answered
C0183841,P09207,P07197,2025-05-04 03:40:01,857,SMS,Answered
C0183842,P09083,P07863,2025-03-20 07:15:25,661,Voice,Voicemail
C0183843,P08265,P00650,2025-08-12 01:05:17,141,VoIP,Answered
C0183844,P01024,P04263,2025-02-13 00:54:41,558,SMS,Answered
C0183845,P05641,P03294,2025-04-18 12:06:45,603,Voice,Missed
C0183846,P08029,P08640,2025-05-18 00:45:08,859,Voice,Voicemail
C0183847,P09335,P07867,2025-08-25 07:14:02,326,Voice,Answered
C0183848,P04770,P04771,2025-07-02 06:33:39,277,Voice,Answered
C0183849,P06393,P09468,2025-03-14 20:56:30,658,Voice,Missed
C0183850,P08780,P09407,2025-11-30 19:24:00,410,VoIP,Answered
C0183851,P03084,P01132,2025-05-03 23:24:08,810,Voice,Answered
C0183852,P08630,P03486,2025-01-15 05:35:48,161,SMS,Answered
C0183853,P08090,P03278,2025-10-01 18:58:12,644,Voice,Answered
C0183854,P02577,P00900,2025-10-19 20:52:40,619,VoIP,Answered
C0183855,P05630,P02746,2025-01-06 20:26:53,471,Voice,Answered
C0183856,P08986,P08200,2025-07-19 19:55:21,331,VoIP,Answered
C0183857,P04823,P09727,2025-11-25 05:51:28,637,Voice,Answered
C0183858,P09784,P03663,2025-05-24 00:18:20,767,Voice,Answered
C0183859,P01878,P02945,2025-10-10 23:59:47,507,Voice,Answered
C0183860,P09592,P00433,2025-10-02 16:34:39,516,Voice,Answered
C0183861,P03189,P05479,2025-10-25 15:32:59,476,SMS,Answered
C0183862,P07699,P08165,2025-07-01 11:35:07,560,Voice,Answered
C0183863,P09219,P06263,2025-04-06 21:08:17,18,VoIP,Answered
C0183864,P08935,P09509,2025-10-09 18:45:12,123,Voice,Answered
C0183865,P03194,P05992,2025-06-14 14:39:25,874,SMS,Answered
C0183866,P04645,P03123,2025-08-09 20:39:49,770,Voice,Answered
C0183867,P04461,P00974,2025-01-18 13:23:56,71,Voice,Answered
C0183868,P03931,P05620,2025-11-17 15:24:18,709,VoIP,Answered
C0183869,P05535,P04184,2025-06-13 04:59:52,856,Voice,Answered
C0183870,P06493,P02554,2025-12-05 00:15:42,795,Voice,Answered
C0183871,P04912,P07872,2025-10-27 16:24:02,232,Voice,Answered
C0183872,P06956,P04267,2025-09-15 12:56:48,625,VoIP,Missed
C0183873,P08613,P00783,2025-02-01 14:27:32,262,Voice,Missed
C0183874,P05959,P01900,2025-03-17 12:23:37,413,Voice,Answered
C0183875,P07855,P00714,2025-09-03 00:52:10,360,Voice,Answered
C0183876,P01276,P08410,2025-03-26 05:47:14,487,Voice,Answered
C0183877,P06797,P00512,2025-05-19 13:01:55,700,Voice,Missed
C0183878,P05176,P06773,2025-01-13 06:13:27,434,SMS,Answered
C0183879,P08175,P07611,2025-10-03 08:20:44,434,VoIP,Answered
C0183880,P05284,P00364,2025-09-10 23:09:31,461,VoIP,Answered
C0183881,P08022,P06596,2025-11-03 00:37:20,817,Voice,Answered
C0183882,P08774,P04364,2025-11-05 00:08:40,45,VoIP,Answered
C0183883,P00961,P05308,2025-05-20 16:19:57,782,Voice,Answered
C0183884,P06252,P09145,2025-12-19 05:36:41,431,Voice,Answered
C0183885,P04401,P09621,2025-01-20 21:32:59,867,SMS,Answered
C0183886,P09133,P04794,2025-09-13 12:58:04,249,Voice,Answered
C0183887,P08973,P03843,2025-03-04 04:31:21,553,SMS,Answered
C0183888,P02544,P00861,2025-06-16 00:20:58,692,Voice,Answered
C0183889,P04053,P09471,2025-08-10 03:29:51,28,Voice,Answered
C0183890,P02839,P00046,2025-07-09 09:43:49,265,Voice,Answered
C0183891,P01678,P04334,2025-09-21 22:03:41,516,VoIP,Answered
C0183892,P06134,P04851,2025-01-01 12:34:28,628,Voice,Answered
C0183893,P03669,P06897,2025-10-03 01:31:13,26,Voice,Answered
C0183894,P08821,P00524,2025-07-02 02:30:08,881,Voice,Answered
C0183895,P05745,P07881,2025-08-13 12:59:18,246,Voice,Answered
C0183896,P02695,P05003,2025-04-12 07:30:44,395,Voice,Answered
C0183897,P01439,P08267,2025-09-30 04:01:45,834,SMS,Answered
C0183898,P08238,P02703,2025-04-25 09:39:15,55,VoIP,Answered
C0183899,P05713,P04893,2025-03-05 17:15:18,796,Voice,Answered
C0183900,P09376,P06215,2025-12-12 11:31:54,569,Voice,Answered
C0183901,P04962,P08015,2025-05-11 03:38:05,720,Voice,Answered
C0183902,P03018,P05038,2025-10-29 08:48:00,734,SMS,Answered
C0183903,P01896,P05853,2025-06-28 06:50:07,53,VoIP,Missed
C0183904,P05004,P07743,2025-04-10 07:48:17,891,VoIP,Voicemail
C0183905,P07837,P05704,2025-11-05 05:58:53,855,Voice,Missed
C0183906,P05855,P00208,2025-02-26 18:28:23,69,Voice,Missed
C0183907,P00777,P05386,2025-04-24 22:48:50,674,Voice,Answered
C0183908,P06684,P00362,2025-07-25 04:50:57,77,Voice,Answered
C0183909,P07065,P02857,2025-04-29 07:11:22,787,SMS,Answered
C0183910,P05795,P02069,2025-01-08 05:44:48,86,Voice,Answered
C0183911,P04792,P08937,2025-07-28 13:21:32,33,SMS,Missed
C0183912,P07810,P09042,2025-03-31 16:31:05,864,Voice,Voicemail
C0183913,P03486,P09827,2025-03-18 07:24:39,777,Voice,Answered
C0183914,P02639,P09355,2025-10-22 19:39:09,733,Voice,Answered
C0183915,P08564,P09972,2025-02-26 03:32:23,397,VoIP,Answered
C0183916,P07121,P05642,2025-01-17 11:05:25,869,VoIP,Answered
C0183917,P02219,P04948,2025-03-26 20:42:20,566,VoIP,Answered
C0183918,P07832,P07726,2025-12-13 02:38:50,245,SMS,Answered
C0183919,P08774,P04426,2025-10-10 04:08:20,240,Voice,Answered
C0183920,P07074,P02281,2025-02-28 09:35:15,297,Voice,Answered
C0183921,P00599,P07294,2025-11-20 23:54:45,467,Voice,Voicemail
C0183922,P04355,P07337,2025-06-21 12:42:48,343,Voice,Answered
C0183923,P02805,P07745,2025-04-07 10:11:30,533,VoIP,Answered
C0183924,P02479,P06325,2025-08-10 15:39:31,213,Voice,Answered
C0183925,P05039,P03246,2025-02-18 13:33:17,287,VoIP,Answered
C0183926,P08421,P02007,2025-07-26 00:48:19,164,Voice,Voicemail
C0183927,P08614,P08028,2025-05-25 07:38:57,151,Voice,Answered
C0183928,P04727,P06392,2025-05-02 02:35:46,205,Voice,Answered
C0183929,P01861,P02940,2025-08-19 07:03:29,469,SMS,Answered
C0183930,P08136,P08007,2025-08-16 07:27:33,626,Voice,Answered
C0183931,P05822,P09810,2025-10-25 00:04:58,157,SMS,Answered
C0183932,P05905,P06395,2025-07-04 06:12:34,726,Voice,Answered
C0183933,P02290,P02863,2025-01-18 09:20:45,851,Voice,Missed
C0183934,P03746,P03736,2025-01-16 23:05:55,692,Voice,Answered
C0183935,P07859,P04655,2025-11-10 03:34:39,187,SMS,Answered
C0183936,P09936,P00632,2025-02-19 00:07:59,600,Voice,Answered
C0183937,P02598,P08322,2025-09-20 23:49:16,850,SMS,Answered
C0183938,P06449,P04781,2025-03-25 04:11:36,713,Voice,Voicemail
C0183939,P09892,P06991,2025-10-11 05:43:05,368,Voice,Answered
C0183940,P00826,P08426,2025-04-11 19:26:24,392,VoIP,Answered
C0183941,P05343,P03708,2025-09-27 10:57:50,92,Voice,Answered
C0183942,P08226,P03432,2025-12-10 15:41:52,159,Voice,Answered
C0183943,P06327,P02465,2025-08-25 05:20:43,401,SMS,Answered
C0183944,P09573,P01697,2025-01-07 03:31:59,45,VoIP,Answered
C0183945,P04354,P09813,2025-06-09 13:21:03,532,Voice,Answered
C0183946,P04413,P01889,2025-10-28 11:32:01,507,Voice,Answered
C0183947,P09037,P09597,2025-10-18 10:49:41,606,Voice,Voicemail
C0183948,P05857,P02852,2025-01-05 03:58:38,576,Voice,Answered
C0183949,P04489,P09752,2025-06-09 22:58:09,647,VoIP,Missed
C0183950,P02073,P08131,2025-09-10 01:57:15,377,Voice,Answered
C0183951,P03308,P02977,2025-01-31 22:55:43,621,Voice,Answered
C0183952,P09017,P06867,2025-03-01 17:36:13,557,Voice,Answered
C0183953,P08351,P02115,2025-06-02 15:57:04,212,Voice,Answered
C0183954,P06241,P00058,2025-06-30 05:38:18,83,Voice,Answered
C0183955,P06259,P01499,2025-07-23 02:00:38,152,Voice,Answered
C0183956,P03161,P00150,2025-11-23 00:04:23,728,VoIP,Answered
C0183957,P08589,P06243,2025-01-12 16:30:13,265,Voice,Answered
C0183958,P00650,P03242,2025-06-27 12:35:29,273,VoIP,Answered
C0183959,P06266,P04948,2025-11-19 01:35:55,865,Voice,Answered
C0183960,P00610,P05019,2025-02-12 20:48:21,243,Voice,Voicemail
C0183961,P05946,P09927,2025-10-23 13:23:11,126,Voice,Answered
C0183962,P05624,P06521,2025-02-11 23:14:18,486,SMS,Answered
C0183963,P09270,P09853,2025-10-28 07:17:10,612,Voice,Answered
C0183964,P04057,P07230,2025-03-21 07:12:53,519,Voice,Missed
C0183965,P01658,P05761,2025-11-27 13:46:05,43,Voice,Answered
C0183966,P04871,P08384,2025-11-05 16:41:26,484,Voice,Answered
C0183967,P01642,P04299,2025-01-18 00:43:40,405,VoIP,Answered
C0183968,P03829,P04655,2025-12-08 15:10:07,299,Voice,Missed
C0183969,P06134,P03463,2025-04-04 01:13:55,727,Voice,Answered
C0183970,P06618,P02075,2025-06-10 16:40:30,268,Voice,Answered
C0183971,P06098,P04651,2025-11-12 12:31:33,789,Voice,Answered
C0183972,P05178,P01732,2025-12-12 09:28:40,869,VoIP,Answered
C0183973,P00892,P02188,2025-05-15 00:42:21,667,Voice,Answered
C0183974,P09723,P04052,2025-11-09 09:19:50,872,Voice,Answered
C0183975,P09678,P07005,2025-05-06 23:32:45,470,Voice,Answered
C0183976,P05628,P05657,2025-02-05 17:31:54,394,Voice,Voicemail
C0183977,P02004,P04142,2025-03-03 03:02:56,763,VoIP,Answered
C0183978,P05064,P05065,2025-09-21 00:47:33,200,VoIP,Voicemail
C0183979,P05932,P07194,2025-02-26 04:53:45,268,VoIP,Missed
C0183980,P09215,P03836,2025-11-15 15:49:55,428,Voice,Answered
C0183981,P07929,P09360,2025-08-26 14:52:45,446,Voice,Answered
C0183982,P00606,P03161,2025-10-25 19:21:12,474,Voice,Answered
C0183983,P02090,P06411,2025-04-04 23:43:52,343,VoIP,Missed
C0183984,P03526,P00084,2025-02-25 21:36:36,182,Voice,Answered
C0183985,P09546,P04344,2025-12-28 09:35:11,315,Voice,Answered
C0183986,P01169,P04290,2025-08-02 21:43:51,746,Voice,Answered
C0183987,P06401,P04333,2025-08-21 14:06:22,488,Voice,Missed
C0183988,P00497,P04037,2025-10-21 21:34:15,729,Voice,Answered
C0183989,P00799,P07880,2025-02-19 02:54:09,120,Voice,Answered
C0183990,P07047,P09391,2025-09-23 08:41:55,837,Voice,Answered
C0183991,P06420,P06594,2025-06-10 05:30:19,18,VoIP,Answered
C0183992,P02169,P08041,2025-06-30 14:04:11,422,Voice,Answered
C0183993,P03059,P03542,2025-07-09 04:49:14,865,Voice,Answered
C0183994,P05867,P09877,2025-11-06 16:24:03,651,Voice,Answered
C0183995,P08081,P02780,2025-09-23 18:54:14,305,Voice,Answered
C0183996,P09074,P00679,2025-08-13 23:05:14,830,SMS,Answered
C0183997,P05728,P05252,2025-03-04 05:40:25,34,Voice,Answered
C0183998,P04150,P07857,2025-04-17 10:17:27,494,SMS,Voicemail
C0183999,P05303,P06154,2025-11-27 19:55:55,802,Voice,Voicemail
C0184000,P02946,P05375,2025-10-16 19:51:27,184,Voice,Answered
C0184001,P08191,P05639,2025-01-11 03:13:54,313,Voice,Answered
C0184002,P04363,P05296,2025-03-13 04:49:12,413,SMS,Answered
C0184003,P00396,P04591,2025-02-15 11:50:37,239,VoIP,Answered
C0184004,P02791,P05842,2025-04-24 14:51:05,409,Voice,Voicemail
C0184005,P05695,P02649,2025-01-03 23:39:15,249,Voice,Missed
C0184006,P07831,P05186,2025-10-31 05:57:16,321,Voice,Answered
C0184007,P07622,P00533,2025-09-02 11:05:16,89,Voice,Answered
C0184008,P01506,P05165,2025-02-08 11:06:27,195,Voice,Answered
C0184009,P06085,P01117,2025-02-18 11:09:01,544,Voice,Answered
C0184010,P07328,P04585,2025-01-07 00:30:04,736,VoIP,Answered
C0184011,P05217,P04997,2025-09-17 21:44:59,641,Voice,Answered
C0184012,P03735,P05405,2025-03-17 11:22:22,402,Voice,Answered
C0184013,P06531,P03795,2025-11-28 09:53:55,55,Voice,Answered
C0184014,P02415,P01353,2025-02-15 03:44:08,248,VoIP,Answered
C0184015,P09477,P08649,2025-08-21 07:03:39,248,SMS,Answered
C0184016,P08425,P03352,2025-05-20 09:29:49,769,Voice,Answered
C0184017,P05101,P07619,2025-03-03 05:38:10,742,VoIP,Answered
C0184018,P01677,P09589,2025-04-06 03:56:12,388,Voice,Answered
C0184019,P00756,P09315,2025-01-25 10:42:34,338,Voice,Answered
C0184020,P02344,P03867,2025-06-28 11:16:21,95,Voice,Answered
C0184021,P03955,P09406,2025-12-02 13:25:16,671,Voice,Answered
C0184022,P03587,P03267,2025-01-21 21:32:33,867,SMS,Answered
C0184023,P03428,P09808,2025-10-14 13:18:41,166,Voice,Answered
C0184024,P05633,P00107,2025-10-31 08:05:38,167,Voice,Answered
C0184025,P09648,P04955,2025-02-12 19:32:40,146,Voice,Answered
C0184026,P03567,P08329,2025-08-11 05:49:20,126,Voice,Answered
C0184027,P05947,P08143,2025-11-10 06:46:32,776,Voice,Answered
C0184028,P09254,P09841,2025-04-09 21:53:58,501,VoIP,Answered
C0184029,P06978,P02034,2025-07-19 18:32:05,459,Voice,Answered
C0184030,P04294,P03015,2025-08-04 12:46:44,517,VoIP,Answered
C0184031,P07768,P08975,2025-10-04 11:19:23,658,Voice,Answered
C0184032,P07659,P06799,2025-07-18 05:10:56,784,Voice,Voicemail
C0184033,P00423,P07872,2025-08-30 06:06:02,87,SMS,Answered
C0184034,P06009,P04621,2025-01-27 16:34:58,373,Voice,Answered
C0184035,P09963,P04357,2025-08-26 08:46:16,576,Voice,Answered
C0184036,P08697,P04762,2025-11-22 01:20:53,732,Voice,Answered
C0184037,P03148,P06718,2025-09-06 04:11:11,340,Voice,Answered
C0184038,P09810,P09309,2025-04-05 03:12:13,879,Voice,Answered
C0184039,P05131,P05501,2025-09-02 22:51:27,451,Voice,Missed
C0184040,P03606,P09296,2025-10-12 08:59:07,341,VoIP,Answered
C0184041,P02522,P04271,2025-11-19 05:38:42,34,Voice,Answered
