transaction_id,sender_id,receiver_id,amount_inr,date,method,location,risk_label
T0189169,P04214,P00236,64201,2025-10-01,Cash,Mumbai,Normal
T0189170,P04995,P01172,459199,2025-09-26,Bank Transfer,Hyderabad,Suspicious
T0189171,P01922,P01738,71379,2025-06-19,Bank Transfer,Kolkata,Normal
T0189172,P06854,P02740,26209,2025-01-25,Bank Transfer,Indore,Normal
T0189173,P01353,P09102,14828,2025-09-29,Cash,Hyderabad,Normal
T0189174,P00485,P00385,41061,2025-08-19,Bank Transfer,Kolkata,Normal
T0189175,P07485,P08552,255938,2025-06-24,Wallet,Pune,Normal
T0189176,P00321,P06766,74953,2025-03-27,UPI,Bengaluru,Normal
T0189177,P00913,P08086,238812,2025-09-23,Bank Transfer,Vadodara,Normal
T0189178,P07874,P03537,227178,2025-06-13,Bank Transfer,Surat,Normal
T0189179,P08983,P03769,146351,2025-09-25,UPI,Surat,Normal
T0189180,P07666,P05622,47106,2025-09-21,Bank Transfer,Delhi,Normal
T0189181,P03195,P02564,228205,2025-11-25,Bank Transfer,Pune,Normal
T0189182,P01552,P08659,9027,2025-10-28,Crypto,Delhi,Suspicious
T0189183,P04140,P01698,44506,2025-01-12,Bank Transfer,Rajkot,Normal
T0189184,P01014,P01781,124072,2025-01-08,Bank Transfer,Mumbai,Normal
T0189185,P08269,P06092,176332,2025-03-15,Bank Transfer,Jaipur,Normal
T0189186,P05035,P03615,60492,2025-01-18,UPI,Mumbai,Normal
T0189187,P04460,P08681,1210018,2025-03-05,UPI,Kolkata,Suspicious
T0189188,P09693,P01178,49796,2025-09-01,UPI,Hyderabad,Normal
T0189189,P01461,P08901,20366,2025-07-15,Bank Transfer,Jaipur,Normal
T0189190,P06451,P05238,123743,2025-07-20,UPI,Jaipur,Normal
T0189191,P05467,P04072,148518,2025-04-05,Bank Transfer,Mumbai,Normal
T0189192,P08598,P03942,130527,2025-10-01,UPI,Vadodara,Normal
T0189193,P08777,P03782,353127,2025-02-22,Bank Transfer,Vadodara,Suspicious
T0189194,P09469,P06949,23166,2025-04-14,Bank Transfer,Mumbai,Normal
T0189195,P04941,P03789,2567,2025-04-08,Wallet,Rajkot,Normal
T0189196,P09687,P05773,79083,2025-02-05,Bank Transfer,Vadodara,Normal
T0189197,P09790,P02240,184008,2025-07-22,UPI,Kolkata,Normal
T0189198,P08282,P02305,37014,2025-08-25,UPI,Hyderabad,Normal
T0189199,P08136,P07541,207159,2025-09-08,Bank Transfer,Pune,Normal
T0189200,P01876,P04091,21601,2025-05-13,Cash,Mumbai,Normal
T0189201,P01396,P09989,31543,2025-07-24,UPI,Ahmedabad,Normal
T0189202,P06812,P09300,14572,2025-03-02,Bank Transfer,Bengaluru,Suspicious
T0189203,P07033,P06830,206018,2025-08-14,Bank Transfer,Vadodara,Normal
T0189204,P04756,P00534,175885,2025-08-13,UPI,Rajkot,Normal
T0189205,P09924,P08972,274403,2025-06-04,Cash,Vadodara,Normal
T0189206,P07050,P03965,63638,2025-05-15,Bank Transfer,Surat,Normal
T0189207,P09703,P09786,117687,2025-12-10,Cash,Kolkata,Suspicious
T0189208,P01213,P04969,51722,2025-11-04,UPI,Jaipur,Normal
T0189209,P03915,P07051,39548,2025-01-05,Crypto,Bengaluru,Normal
T0189210,P00958,P08701,42371,2025-12-02,UPI,Kolkata,Normal
T0189211,P03683,P01131,16947,2025-11-27,Bank Transfer,Delhi,Suspicious
T0189212,P08186,P09882,36392,2025-11-23,Wallet,Rajkot,Normal
T0189213,P08804,P01883,456008,2025-01-01,UPI,Indore,Suspicious
T0189214,P02296,P08971,155471,2025-05-06,Bank Transfer,Hyderabad,Normal
T0189215,P08124,P01471,325340,2025-08-10,Wallet,Pune,Suspicious
T0189216,P02003,P09201,21801,2025-11-13,UPI,Surat,Normal
T0189217,P07234,P04490,28693,2025-10-22,Wallet,Indore,Normal
T0189218,P03042,P06681,75682,2025-03-10,Crypto,Mumbai,Normal
T0189219,P03708,P06744,268909,2025-02-06,Bank Transfer,Hyderabad,Normal
T0189220,P04456,P06663,12088,2025-06-23,Bank Transfer,Hyderabad,Suspicious
T0189221,P08092,P06984,251409,2025-03-12,Cash,Kolkata,Normal
T0189222,P07228,P05852,91944,2025-12-27,UPI,Pune,Normal
T0189223,P08206,P03552,7616,2025-03-24,Bank Transfer,Ahmedabad,Normal
T0189224,P03833,P05630,43257,2025-10-08,Bank Transfer,Jaipur,Suspicious
T0189225,P05501,P06021,282345,2025-05-11,UPI,Surat,Normal
T0189226,P07976,P05602,281819,2025-10-09,UPI,Indore,Normal
T0189227,P01657,P05756,29427,2025-05-11,UPI,Rajkot,Normal
T0189228,P06156,P03992,20952,2025-02-26,UPI,Kolkata,Normal
T0189229,P01054,P06024,71467,2025-04-12,Bank Transfer,Ahmedabad,Normal
T0189230,P06150,P01949,239591,2025-01-19,UPI,Delhi,Normal
T0189231,P02680,P00167,19743,2025-04-04,Wallet,Hyderabad,Normal
T0189232,P08475,P06858,30236,2025-02-25,Cash,Jaipur,Suspicious
T0189233,P02456,P00981,75882,2025-06-02,Crypto,Kolkata,Normal
T0189234,P04954,P04955,1245611,2025-04-14,Bank Transfer,Delhi,Suspicious
T0189235,P02972,P07809,47147,2025-04-11,Bank Transfer,Vadodara,Normal
T0189236,P08726,P00337,367646,2025-12-03,UPI,Kolkata,Suspicious
T0189237,P05441,P08357,475250,2025-10-08,Bank Transfer,Rajkot,Suspicious
T0189238,P06400,P06320,121878,2025-01-07,UPI,Vadodara,Normal
T0189239,P09447,P08868,43054,2025-04-17,Bank Transfer,Ahmedabad,Normal
T0189240,P02391,P01728,47758,2025-09-05,Cash,Ahmedabad,Suspicious
T0189241,P09156,P00960,18362,2025-01-02,UPI,Rajkot,Normal
T0189242,P05411,P06837,69212,2025-03-08,UPI,Jaipur,Normal
T0189243,P05317,P00046,210383,2025-09-26,Bank Transfer,Ahmedabad,Suspicious
T0189244,P01058,P04544,1109187,2025-06-01,UPI,Hyderabad,Suspicious
T0189245,P03232,P05837,53542,2025-08-29,Bank Transfer,Vadodara,Normal
T0189246,P04411,P02097,8678,2025-02-26,UPI,Mumbai,Normal
T0189247,P00742,P08505,81834,2025-04-25,Cash,Pune,Suspicious
T0189248,P09839,P09269,86128,2025-12-13,UPI,Mumbai,Normal
T0189249,P01058,P01362,444235,2025-11-18,Bank Transfer,Pune,Suspicious
T0189250,P03258,P09264,20941,2025-06-25,UPI,Indore,Suspicious
T0189251,P02534,P05747,413809,2025-01-14,Crypto,Mumbai,Suspicious
T0189252,P09490,P03804,18648,2025-12-20,Crypto,Rajkot,Normal
T0189253,P05487,P01235,162232,2025-06-18,UPI,Mumbai,Normal
T0189254,P00051,P08405,16264,2025-06-15,Cash,Jaipur,Normal
T0189255,P03700,P02448,72391,2025-11-26,Bank Transfer,Vadodara,Normal
T0189256,P05863,P05968,16824,2025-01-31,Cash,Vadodara,Normal
T0189257,P08218,P02433,552598,2025-11-10,Bank Transfer,Surat,Suspicious
T0189258,P03789,P03307,8241,2025-07-13,Bank Transfer,Bengaluru,Normal
T0189259,P07833,P07612,236086,2025-04-19,UPI,Pune,Normal
T0189260,P03825,P03581,338013,2025-08-05,UPI,Indore,Suspicious
T0189261,P03241,P05567,19313,2025-12-25,UPI,Kolkata,Normal
T0189262,P03899,P02940,36483,2025-02-01,UPI,Vadodara,Normal
T0189263,P02223,P00151,19915,2025-01-15,UPI,Surat,Normal
T0189264,P04075,P01489,26737,2025-05-02,Bank Transfer,Indore,Normal
T0189265,P06348,P08148,397440,2025-08-24,UPI,Mumbai,Suspicious
T0189266,P06683,P06896,100251,2025-09-02,Bank Transfer,Jaipur,Normal
T0189267,P09563,P01094,88491,2025-04-09,UPI,Bengaluru,Normal
T0189268,P05448,P06910,12949,2025-03-20,Crypto,Vadodara,Suspicious
T0189269,P02396,P02493,10241,2025-12-23,Bank Transfer,Mumbai,Normal
T0189270,P04397,P08838,144561,2025-02-15,UPI,Rajkot,Normal
T0189271,P06317,P02646,68318,2025-05-03,UPI,Delhi,Normal
T0189272,P00197,P09857,247485,2025-02-16,UPI,Kolkata,Normal
T0189273,P07861,P08354,96144,2025-12-15,Bank Transfer,Kolkata,Normal
T0189274,P02464,P08466,85836,2025-10-11,Cash,Jaipur,Normal
T0189275,P04759,P07241,244020,2025-05-04,Cash,Ahmedabad,Normal
T0189276,P02419,P00552,214919,2025-12-09,UPI,Indore,Normal
T0189277,P01592,P08505,41618,2025-10-21,UPI,Hyderabad,Normal
T0189278,P03814,P06522,35824,2025-11-16,Cash,Ahmedabad,Normal
T0189279,P02894,P05739,68216,2025-08-06,Bank Transfer,Surat,Normal
T0189280,P06146,P04682,9062,2025-08-08,Bank Transfer,Mumbai,Normal
T0189281,P01499,P00844,464643,2025-10-25,UPI,Mumbai,Suspicious
T0189282,P00497,P06419,21165,2025-05-19,Bank Transfer,Delhi,Suspicious
T0189283,P00984,P06683,91946,2025-08-01,Bank Transfer,Ahmedabad,Normal
T0189284,P02777,P07417,29214,2025-06-17,UPI,Hyderabad,Normal
T0189285,P06432,P08111,120783,2025-03-11,Bank Transfer,Vadodara,Normal
T0189286,P08469,P09716,584063,2025-08-07,UPI,Delhi,Suspicious
T0189287,P09156,P03465,173967,2025-12-25,UPI,Ahmedabad,Normal
T0189288,P05784,P09821,306876,2025-08-14,Bank Transfer,Ahmedabad,Suspicious
T0189289,P06679,P01125,140956,2025-02-27,UPI,Kolkata,Normal
T0189290,P00443,P00446,229874,2025-09-24,UPI,Bengaluru,Normal
T0189291,P09803,P08094,25678,2025-02-12,Bank Transfer,Surat,Normal
T0189292,P07674,P07152,181373,2025-02-04,UPI,Jaipur,Normal
T0189293,P00163,P09844,80146,2025-01-27,Cash,Bengaluru,Normal
T0189294,P03249,P03080,45666,2025-02-07,Bank Transfer,Rajkot,Normal
T0189295,P07698,P01908,5696,2025-02-14,Wallet,Indore,Normal
T0189296,P03582,P04046,72688,2025-03-13,UPI,Bengaluru,Normal
T0189297,P08042,P02199,71301,2025-11-16,Cash,Indore,Normal
T0189298,P08870,P01904,7495,2025-08-16,Bank Transfer,Rajkot,Normal
T0189299,P02876,P01394,32381,2025-12-04,Bank Transfer,Surat,Normal
T0189300,P06626,P09480,214152,2025-12-27,Bank Transfer,Indore,Normal
T0189301,P08157,P07298,178683,2025-05-23,Wallet,Surat,Suspicious
T0189302,P02136,P07334,14435,2025-12-02,Bank Transfer,Delhi,Normal
T0189303,P05881,P07658,53843,2025-02-23,Bank Transfer,Indore,Normal
T0189304,P05646,P04411,60350,2025-02-28,UPI,Surat,Normal
T0189305,P07794,P04531,504962,2025-06-22,Cash,Rajkot,Suspicious
T0189306,P04436,P00060,14173,2025-04-28,UPI,Rajkot,Normal
T0189307,P08608,P01669,168850,2025-07-08,Bank Transfer,Vadodara,Normal
T0189308,P07564,P04675,17241,2025-12-04,Wallet,Pune,Normal
T0189309,P03276,P05677,128120,2025-11-10,UPI,Kolkata,Normal
T0189310,P05881,P08729,126823,2025-11-01,Bank Transfer,Kolkata,Normal
T0189311,P03368,P05155,95510,2025-07-26,Wallet,Delhi,Normal
T0189312,P07126,P06073,66963,2025-11-04,Crypto,Indore,Normal
T0189313,P07151,P04919,14763,2025-04-20,Wallet,Jaipur,Normal
T0189314,P04816,P03679,33501,2025-12-03,UPI,Mumbai,Normal
T0189315,P00286,P05771,16294,2025-07-15,Bank Transfer,Jaipur,Normal
T0189316,P03228,P09526,31578,2025-12-05,Crypto,Rajkot,Normal
T0189317,P05069,P09556,32379,2025-12-15,UPI,Rajkot,Suspicious
T0189318,P05665,P09537,88081,2025-10-05,UPI,Jaipur,Normal
T0189319,P05298,P03467,43575,2025-10-07,Wallet,Pune,Normal
T0189320,P04099,P05072,265528,2025-09-21,UPI,Pune,Normal
T0189321,P01009,P00380,38935,2025-08-16,Crypto,Indore,Normal
T0189322,P04737,P01279,212857,2025-01-28,Bank Transfer,Bengaluru,Normal
T0189323,P08634,P03371,1235219,2025-09-12,Bank Transfer,Bengaluru,Suspicious
T0189324,P05851,P03316,628976,2025-10-22,Bank Transfer,Hyderabad,Suspicious
T0189325,P09406,P01250,9924,2025-12-15,Crypto,Rajkot,Normal
T0189326,P08376,P00011,47175,2025-05-26,Bank Transfer,Vadodara,Normal
T0189327,P07403,P00258,71422,2025-10-27,Crypto,Ahmedabad,Normal
T0189328,P05063,P03572,160883,2025-05-05,UPI,Bengaluru,Normal
T0189329,P02638,P05777,61993,2025-01-24,Wallet,Kolkata,Normal
T0189330,P06342,P01155,135968,2025-09-12,Bank Transfer,Vadodara,Normal
T0189331,P01233,P03903,48094,2025-04-24,Bank Transfer,Pune,Normal
T0189332,P03397,P02368,97201,2025-05-20,Bank Transfer,Mumbai,Suspicious
T0189333,P02395,P08478,34785,2025-03-04,Cash,Rajkot,Suspicious
T0189334,P07657,P02205,81803,2025-05-22,Bank Transfer,Bengaluru,Normal
T0189335,P00524,P02987,41265,2025-06-29,Bank Transfer,Indore,Normal
T0189336,P02715,P06819,41003,2025-05-01,Cash,Rajkot,Normal
T0189337,P03640,P00245,54849,2025-07-28,Bank Transfer,Pune,Normal
T0189338,P07720,P01781,57922,2025-05-12,Bank Transfer,Bengaluru,Normal
T0189339,P04337,P02047,64065,2025-09-13,Crypto,Surat,Normal
T0189340,P01209,P05712,96191,2025-04-04,Bank Transfer,Delhi,Normal
T0189341,P05691,P01870,241908,2025-01-03,Bank Transfer,Ahmedabad,Normal
T0189342,P05894,P05762,126088,2025-11-27,Crypto,Indore,Normal
T0189343,P05227,P01380,1823077,2025-08-12,UPI,Bengaluru,Suspicious
T0189344,P05445,P05229,35742,2025-03-15,UPI,Bengaluru,Suspicious
T0189345,P06279,P03209,41274,2025-08-05,UPI,Vadodara,Normal
T0189346,P08040,P03560,53761,2025-12-07,Bank Transfer,Surat,Normal
T0189347,P06860,P08461,29510,2025-08-20,Bank Transfer,Bengaluru,Normal
T0189348,P04167,P05314,15690,2025-04-05,Bank Transfer,Kolkata,Normal
T0189349,P04388,P04386,107789,2025-11-30,UPI,Indore,Normal
T0189350,P09086,P00753,63743,2025-12-04,Bank Transfer,Indore,Normal
T0189351,P05122,P00737,90840,2025-11-25,UPI,Pune,Normal
T0189352,P05726,P01416,725822,2025-02-11,Bank Transfer,Surat,Suspicious
T0189353,P08865,P09349,35725,2025-12-18,Bank Transfer,Bengaluru,Normal
T0189354,P01633,P04049,37010,2025-07-23,Cash,Jaipur,Normal
T0189355,P00347,P07276,5173,2025-12-24,Bank Transfer,Hyderabad,Normal
T0189356,P07554,P05759,29274,2025-07-28,Bank Transfer,Mumbai,Normal
T0189357,P03427,P09267,69271,2025-05-23,UPI,Delhi,Normal
T0189358,P05065,P06290,112459,2025-11-18,Wallet,Surat,Normal
T0189359,P00372,P07721,141400,2025-05-04,UPI,Pune,Normal
T0189360,P02269,P08025,12801,2025-08-18,Wallet,Indore,Normal
T0189361,P00605,P03141,368844,2025-08-20,Wallet,Rajkot,Suspicious
T0189362,P08361,P02310,46202,2025-09-25,Cash,Pune,Normal
T0189363,P08290,P08412,70350,2025-11-10,UPI,Delhi,Normal
T0189364,P01244,P06602,41104,2025-05-24,UPI,Kolkata,Normal
T0189365,P08779,P03773,50133,2025-02-08,Bank Transfer,Hyderabad,Normal
T0189366,P07021,P08983,8450,2025-03-07,UPI,Delhi,Normal
T0189367,P05907,P02232,39100,2025-02-07,Bank Transfer,Delhi,Normal
T0189368,P03403,P09820,24207,2025-07-12,Crypto,Jaipur,Normal
T0189369,P03238,P07242,493504,2025-05-17,UPI,Delhi,Suspicious
T0189370,P01903,P01002,60304,2025-06-19,Bank Transfer,Jaipur,Normal
T0189371,P07060,P03960,91988,2025-08-20,Bank Transfer,Hyderabad,Normal
T0189372,P06574,P05076,13993,2025-06-06,UPI,Pune,Normal
T0189373,P06813,P08401,53724,2025-09-05,Crypto,Bengaluru,Normal
T0189374,P09824,P05014,203515,2025-07-17,Bank Transfer,Kolkata,Normal
T0189375,P06142,P03964,131153,2025-06-21,Bank Transfer,Jaipur,Normal
T0189376,P09905,P04215,73656,2025-09-30,UPI,Mumbai,Normal
T0189377,P03784,P07209,40063,2025-10-06,Bank Transfer,Jaipur,Suspicious
T0189378,P09886,P03584,162910,2025-01-13,Bank Transfer,Surat,Normal
T0189379,P06369,P06205,55058,2025-06-22,UPI,Indore,Normal
T0189380,P03191,P07146,41002,2025-02-24,Wallet,Hyderabad,Normal
T0189381,P02896,P07132,44729,2025-10-03,UPI,Delhi,Normal
T0189382,P07600,P03644,125375,2025-12-03,Wallet,Bengaluru,Normal
T0189383,P07530,P08640,51071,2025-11-04,UPI,Ahmedabad,Normal
T0189384,P07370,P09984,194037,2025-03-31,UPI,Mumbai,Normal
T0189385,P02757,P00988,13844,2025-02-23,UPI,Delhi,Normal
T0189386,P03812,P05487,85465,2025-08-29,Crypto,Vadodara,Normal
T0189387,P09040,P02483,262597,2025-04-07,Wallet,Pune,Normal
T0189388,P08999,P08636,172640,2025-08-15,Bank Transfer,Hyderabad,Normal
T0189389,P02138,P09572,97402,2025-07-31,Bank Transfer,Hyderabad,Normal
T0189390,P06737,P01490,74131,2025-11-02,Bank Transfer,Pune,Normal
T0189391,P01490,P07781,115680,2025-07-24,UPI,Ahmedabad,Normal
T0189392,P09053,P09204,21548,2025-03-21,Bank Transfer,Vadodara,Normal
T0189393,P05590,P02022,28055,2025-09-10,Crypto,Bengaluru,Suspicious
T0189394,P03527,P00593,118637,2025-11-08,Bank Transfer,Hyderabad,Normal
T0189395,P04286,P00714,154797,2025-06-12,Bank Transfer,Hyderabad,Normal
T0189396,P09050,P04026,35570,2025-12-05,UPI,Jaipur,Normal
T0189397,P08528,P06985,24867,2025-03-24,Bank Transfer,Vadodara,Normal
T0189398,P05126,P03985,33600,2025-09-18,Bank Transfer,Surat,Normal
T0189399,P00341,P04781,82694,2025-02-11,Wallet,Kolkata,Normal
T0189400,P04037,P03168,77604,2025-09-16,Crypto,Jaipur,Normal
T0189401,P08260,P06027,32898,2025-10-11,Bank Transfer,Hyderabad,Normal
T0189402,P08286,P08031,21779,2025-02-19,UPI,Ahmedabad,Normal
T0189403,P09254,P05534,523623,2025-03-14,Bank Transfer,Rajkot,Suspicious
T0189404,P08039,P06057,78106,2025-04-17,Bank Transfer,Ahmedabad,Normal
T0189405,P07766,P08894,287028,2025-07-10,Wallet,Kolkata,Normal
T0189406,P07578,P02452,55458,2025-12-29,Bank Transfer,Mumbai,Normal
T0189407,P03153,P09491,53347,2025-04-28,Bank Transfer,Indore,Normal
T0189408,P09346,P01299,47644,2025-05-25,Wallet,Indore,Normal
T0189409,P05430,P02504,80674,2025-01-07,UPI,Rajkot,Normal
T0189410,P05786,P06503,258332,2025-10-23,Wallet,Kolkata,Normal
T0189411,P03927,P06117,277894,2025-01-09,Bank Transfer,Jaipur,Suspicious
T0189412,P09118,P05921,519287,2025-12-19,Bank Transfer,Bengaluru,Suspicious
T0189413,P02173,P04598,24611,2025-06-06,Crypto,Mumbai,Normal
T0189414,P02779,P07720,207689,2025-06-14,Bank Transfer,Jaipur,Normal
T0189415,P09592,P08810,49218,2025-03-17,Bank Transfer,Indore,Normal
T0189416,P00558,P09428,49997,2025-11-20,Bank Transfer,Bengaluru,Normal
T0189417,P03782,P05170,387499,2025-09-03,UPI,Pune,Suspicious
T0189418,P02515,P04211,234004,2025-06-11,UPI,Hyderabad,Normal
T0189419,P04095,P08399,76394,2025-01-25,UPI,Indore,Normal
T0189420,P03451,P08765,711147,2025-11-11,UPI,Jaipur,Suspicious
T0189421,P01944,P09076,202911,2025-05-08,Bank Transfer,Jaipur,Normal
T0189422,P08909,P04940,88659,2025-11-26,Cash,Indore,Normal
T0189423,P00476,P04086,308225,2025-11-11,Bank Transfer,Rajkot,Suspicious
T0189424,P01604,P09312,14150,2025-10-26,UPI,Bengaluru,Normal
T0189425,P02817,P03579,47228,2025-03-29,Bank Transfer,Jaipur,Normal
T0189426,P04244,P08766,26614,2025-11-12,Cash,Vadodara,Normal
T0189427,P02384,P07749,124729,2025-12-03,UPI,Vadodara,Normal
T0189428,P04844,P07606,61664,2025-11-24,UPI,Pune,Normal
T0189429,P07359,P08281,14551,2025-04-21,Bank Transfer,Kolkata,Normal
T0189430,P05589,P05294,101680,2025-10-15,Bank Transfer,Bengaluru,Normal
T0189431,P00295,P01821,281721,2025-02-16,Cash,Mumbai,Normal
T0189432,P06089,P02929,39244,2025-04-02,Wallet,Delhi,Suspicious
T0189433,P01520,P00337,1765387,2025-12-08,Cash,Ahmedabad,Suspicious
T0189434,P04656,P01710,12515,2025-02-12,Crypto,Indore,Normal
T0189435,P00122,P00558,174910,2025-01-27,Crypto,Rajkot,Normal
T0189436,P02446,P09830,273480,2025-08-11,UPI,Rajkot,Normal
T0189437,P07130,P07975,167102,2025-10-05,Bank Transfer,Surat,Normal
T0189438,P04118,P09099,24221,2025-12-17,Cash,Pune,Normal
T0189439,P03234,P02177,16832,2025-01-17,Cash,Delhi,Normal
T0189440,P04457,P05303,130733,2025-02-12,UPI,Bengaluru,Normal
T0189441,P04453,P00849,48811,2025-09-15,Bank Transfer,Indore,Normal
T0189442,P04282,P08391,160121,2025-11-22,Bank Transfer,Vadodara,Normal
T0189443,P06005,P02200,76487,2025-04-28,UPI,Hyderabad,Normal
T0189444,P02638,P02598,72070,2025-08-30,Crypto,Surat,Normal
T0189445,P01138,P06238,190095,2025-03-19,Bank Transfer,Indore,Normal
T0189446,P08613,P02675,43385,2025-08-02,Wallet,Ahmedabad,Normal
T0189447,P05074,P02442,9528,2025-02-09,UPI,Pune,Normal
T0189448,P02653,P01103,50110,2025-11-15,Bank Transfer,Rajkot,Normal
T0189449,P01985,P09547,51296,2025-04-22,UPI,Delhi,Normal
T0189450,P06049,P04442,66403,2025-04-02,UPI,Kolkata,Normal
T0189451,P01125,P06912,24525,2025-04-29,UPI,Bengaluru,Normal
T0189452,P06613,P00825,42885,2025-06-13,Bank Transfer,Ahmedabad,Normal
T0189453,P08043,P02283,70754,2025-05-12,Crypto,Vadodara,Suspicious
T0189454,P01771,P00324,154879,2025-02-18,Bank Transfer,Delhi,Normal
T0189455,P09420,P08118,99736,2025-06-19,Wallet,Kolkata,Normal
T0189456,P09256,P06181,55685,2025-02-17,Bank Transfer,Ahmedabad,Normal
T0189457,P07734,P06174,77672,2025-08-17,Bank Transfer,Pune,Normal
T0189458,P06380,P06317,10720,2025-08-31,UPI,Surat,Normal
T0189459,P08680,P08398,64173,2025-07-14,Crypto,Bengaluru,Normal
T0189460,P07274,P09444,71515,2025-12-10,UPI,Bengaluru,Normal
T0189461,P00218,P05379,452872,2025-07-27,UPI,Hyderabad,Suspicious
T0189462,P06313,P03056,7386,2025-02-12,Crypto,Rajkot,Suspicious
T0189463,P05420,P02658,100323,2025-04-06,Bank Transfer,Mumbai,Normal
T0189464,P00194,P07113,12830,2025-11-19,Bank Transfer,Bengaluru,Normal
T0189465,P03664,P06152,21217,2025-04-19,Cash,Delhi,Normal
T0189466,P08208,P08066,88158,2025-03-11,Bank Transfer,Delhi,Normal
T0189467,P06287,P01670,16137,2025-07-16,UPI,Hyderabad,Normal
T0189468,P00531,P04248,49441,2025-02-24,UPI,Ahmedabad,Normal
T0189469,P05903,P05904,62202,2025-04-26,Bank Transfer,Ahmedabad,Normal
T0189470,P04882,P08171,615124,2025-12-19,UPI,Indore,Suspicious
T0189471,P03960,P07590,202654,2025-08-23,UPI,Indore,Normal
T0189472,P01208,P07700,68385,2025-02-24,UPI,Vadodara,Normal
T0189473,P02889,P03341,248134,2025-12-21,Cash,Bengaluru,Normal
T0189474,P08019,P09791,405376,2025-05-15,Cash,Delhi,Suspicious
T0189475,P09464,P00318,80917,2025-05-05,UPI,Pune,Normal
T0189476,P02020,P07213,7666,2025-11-21,Bank Transfer,Indore,Normal
T0189477,P00635,P02636,17683,2025-12-06,Wallet,Surat,Normal
T0189478,P06336,P07028,13235,2025-02-13,Crypto,Surat,Normal
T0189479,P09628,P00674,111512,2025-01-27,Bank Transfer,Delhi,Normal
T0189480,P02383,P04461,313538,2025-06-26,UPI,Delhi,Suspicious
T0189481,P09657,P07054,15693,2025-12-11,Cash,Surat,Normal
T0189482,P09259,P03737,27974,2025-06-20,Bank Transfer,Kolkata,Normal
T0189483,P03447,P07771,50731,2025-03-03,Crypto,Kolkata,Normal
T0189484,P01832,P07886,1051709,2025-03-26,Crypto,Hyderabad,Suspicious
T0189485,P03398,P09027,15931,2025-08-23,Bank Transfer,Mumbai,Normal
T0189486,P08795,P04306,52871,2025-01-31,Bank Transfer,Rajkot,Normal
T0189487,P04416,P08791,102348,2025-09-02,UPI,Bengaluru,Normal
T0189488,P00677,P07129,27250,2025-04-20,Bank Transfer,Mumbai,Suspicious
T0189489,P02194,P03831,179898,2025-01-07,UPI,Surat,Normal
T0189490,P00580,P09351,307062,2025-11-12,Bank Transfer,Jaipur,Suspicious
T0189491,P05461,P09674,82788,2025-05-11,Bank Transfer,Vadodara,Normal
T0189492,P02228,P08959,19915,2025-09-22,Bank Transfer,Bengaluru,Normal
T0189493,P08482,P08206,34624,2025-12-24,Bank Transfer,Hyderabad,Normal
T0189494,P06200,P02055,399461,2025-02-25,Bank Transfer,Mumbai,Suspicious
T0189495,P03392,P03138,38182,2025-03-15,Bank Transfer,Rajkot,Normal
T0189496,P03261,P04102,288889,2025-05-15,Cash,Vadodara,Normal
T0189497,P02408,P07415,47094,2025-07-23,Cash,Kolkata,Normal
T0189498,P00225,P05690,41051,2025-12-21,Bank Transfer,Surat,Normal
T0189499,P09864,P03506,46838,2025-07-16,Cash,Jaipur,Normal
T0189500,P07238,P05497,24379,2025-09-11,Bank Transfer,Hyderabad,Normal
T0189501,P09948,P04618,48270,2025-11-30,Bank Transfer,Delhi,Normal
T0189502,P04011,P02231,14228,2025-08-15,UPI,Delhi,Normal
T0189503,P03363,P02113,10368,2025-03-18,Bank Transfer,Ahmedabad,Normal
T0189504,P03400,P08485,68010,2025-02-20,Wallet,Vadodara,Normal
T0189505,P02803,P03081,70159,2025-06-04,UPI,Pune,Normal
T0189506,P00836,P01126,4894,2025-06-01,Crypto,Kolkata,Normal
T0189507,P09958,P01222,201064,2025-11-02,Bank Transfer,Delhi,Normal
T0189508,P03820,P06438,189918,2025-03-28,Wallet,Delhi,Normal
T0189509,P03300,P06056,144425,2025-03-09,Bank Transfer,Surat,Normal
